row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
3712,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1703,0,1.920,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1703.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1703
3713,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1704,0,1.759,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1704.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1704
3714,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1705,0,1.727,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1705.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1705
3715,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1706,0,1.752,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1706.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1706
3716,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1707,0,1.785,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1707.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1707
3717,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1708,0,1.712,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1708.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1708
3718,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1709,0,1.758,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1709.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1709
3719,v5_hm_lowwide,material,Magnetite,mono_20kev,5.0,1710,0,1.729,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1710.txt,ms_v5_hm_lowwide_magnetite_mono_20kev_5mm_seed1710
3720,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1501,0,1.753,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1501.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1501
3721,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1502,0,1.751,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1502.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1502
3722,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1503,0,1.778,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1503.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1503
3723,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1504,0,1.733,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1504.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1504
3724,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1505,0,1.735,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1505.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1505
3725,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1506,0,1.754,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1506.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1506
3726,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1507,0,1.768,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1507.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1507
3727,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1508,0,1.802,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1508.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1508
3728,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1509,0,1.755,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1509.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1509
3729,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1510,0,1.740,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1510.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1510
3730,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1511,0,1.702,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1511.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1511
3731,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1512,0,2.047,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1512.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1512
3732,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1513,0,2.618,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1513.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1513
3733,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1514,0,3.236,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1514.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1514
3734,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1515,0,2.464,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1515.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1515
3735,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1516,0,2.056,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1516.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1516
3736,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1517,0,1.793,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1517.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1517
3737,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1518,0,1.831,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1518.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1518
3738,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1519,0,1.707,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1519.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1519
3739,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1520,0,1.751,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1520.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1520
3740,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1601,0,1.696,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1601.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1601
3741,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1602,0,1.697,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1602.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1602
3742,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1603,0,1.723,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1603.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1603
3743,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1604,0,1.847,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1604.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1604
3744,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1605,0,1.757,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1605.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1605
3745,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1606,0,1.710,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1606.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1606
3746,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1607,0,1.718,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1607.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1607
3747,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1608,0,1.710,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1608.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1608
3748,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1609,0,1.719,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1609.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1609
3749,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1610,0,1.763,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1610.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1610
3750,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1701,0,1.746,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1701.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1701
3751,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1702,0,1.789,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1702.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1702
3752,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1703,0,1.712,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1703.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1703
3753,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1704,0,1.726,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1704.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1704
3754,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1705,0,1.686,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1705.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1705
3755,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1706,0,1.833,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1706.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1706
3756,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1707,0,1.844,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1707.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1707
3757,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1708,0,1.809,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1708.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1708
3758,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1709,0,1.800,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1709.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1709
3759,v5_hm_lowwide,material,Magnetite,mono_25kev,5.0,1710,0,1.780,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1710.txt,ms_v5_hm_lowwide_magnetite_mono_25kev_5mm_seed1710
3760,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1501,0,1.766,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1501.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1501
3761,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1502,0,1.764,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1502.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1502
3762,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1503,0,1.719,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1503.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1503
3763,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1504,0,1.713,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1504.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1504
3764,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1505,0,1.945,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1505.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1505
3765,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1506,0,3.074,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1506.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1506
3766,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1507,0,2.418,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1507.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1507
3767,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1508,0,1.941,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1508.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1508
3768,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1509,0,1.845,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1509.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1509
3769,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1510,0,1.729,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1510.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1510
3770,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1511,0,1.703,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1511.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1511
3771,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1512,0,1.711,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1512.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1512
3772,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1513,0,1.744,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1513.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1513
3773,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1514,0,1.719,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1514.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1514
3774,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1515,0,1.763,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1515.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1515
3775,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1516,0,1.759,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1516.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1516
3776,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1517,0,1.744,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1517.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1517
3777,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1518,0,1.748,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1518.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1518
3778,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1519,0,1.743,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1519.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1519
3779,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1520,0,1.724,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1520.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1520
3780,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1601,0,1.731,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1601.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1601
3781,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1602,0,1.739,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1602.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1602
3782,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1603,0,1.704,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1603.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1603
3783,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1604,0,1.716,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1604.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1604
3784,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1605,0,1.739,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1605.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1605
3785,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1606,0,1.723,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1606.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1606
3786,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1607,0,1.748,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1607.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1607
3787,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1608,0,1.718,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1608.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1608
3788,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1609,0,1.715,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1609.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1609
3789,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1610,0,1.740,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1610.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1610
3790,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1701,0,1.748,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1701.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1701
3791,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1702,0,1.803,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1702.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1702
3792,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1703,0,1.780,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1703.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1703
3793,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1704,0,1.768,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1704.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1704
3794,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1705,0,1.854,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1705.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1705
3795,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1706,0,1.844,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1706.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1706
3796,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1707,0,1.751,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1707.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1707
3797,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1708,0,2.810,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1708.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1708
3798,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1709,0,2.867,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1709.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1709
3799,v5_hm_lowwide,material,Magnetite,mono_30kev,5.0,1710,0,2.065,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1710.txt,ms_v5_hm_lowwide_magnetite_mono_30kev_5mm_seed1710
3800,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1501,0,1.808,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1501.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1501
3801,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1502,0,1.721,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1502.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1502
3802,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1503,0,1.733,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1503.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1503
3803,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1504,0,1.728,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1504.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1504
3804,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1505,0,1.693,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1505.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1505
3805,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1506,0,1.697,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1506.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1506
3806,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1507,0,1.721,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1507.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1507
3807,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1508,0,1.972,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1508.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1508
3808,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1509,0,2.161,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1509.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1509
3809,v5_hm_lowwide,material,Magnetite,mono_35kev,5.0,1510,0,1.836,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1510.txt,ms_v5_hm_lowwide_magnetite_mono_35kev_5mm_seed1510
