split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
stress_holdout,resolution_blur_stress_high,ho_scale_001,Magnetite,0.261625,0.25887499999999997,0.250625,0.31325000000000003,0.22650000000000003,0.264375,0.0,0.00875,0.530125,0.01100000000000001,0.00824999999999998
stress_holdout,resolution_blur_stress_high,ho_scale_001,Rutile,0.235875,0.20887500000000003,0.23075,0.267,0.24137499999999998,0.26712499999999995,0.0,0.0073750000000000005,0.54375,0.005124999999999991,-0.021874999999999978
stress_holdout,resolution_blur_stress_high,ho_scale_001,Siderite,0.22775,0.21087499999999998,0.2435,0.29837499999999995,0.269375,0.24012500000000003,0.0,0.004375,0.5523750000000001,-0.015749999999999986,-0.032625000000000015
stress_holdout,resolution_blur_stress_high,ho_scale_002,Goethite,0.23262500000000003,0.21450000000000002,0.23525000000000001,0.36287499999999995,0.22275,0.21225,0.0,0.0,0.543625,-0.0026249999999999885,-0.02074999999999999
stress_holdout,resolution_blur_stress_high,ho_scale_002,Hematite,0.2836249999999999,0.247375,0.27349999999999997,0.348375,0.257,0.26387499999999997,0.0,0.005625,0.56575,0.01012499999999994,-0.026124999999999954
stress_holdout,resolution_blur_stress_high,ho_scale_002,Ilmenite,0.28099999999999997,0.2475,0.28049999999999997,0.33687500000000004,0.27312499999999995,0.251875,0.0,0.003125,0.5686249999999999,0.0005000000000000004,-0.032999999999999974
stress_holdout,resolution_blur_stress_high,ho_scale_002,Magnetite,0.26937500000000003,0.264125,0.25687499999999996,0.331375,0.243375,0.271,0.0,0.00625,0.5527500000000001,0.012500000000000067,0.007250000000000034
stress_holdout,resolution_blur_stress_high,ho_scale_002,Rutile,0.24975000000000003,0.218125,0.24362500000000004,0.288875,0.2465,0.27237500000000003,0.0,0.008625,0.5623750000000001,0.0061249999999999916,-0.025500000000000023
stress_holdout,resolution_blur_stress_high,ho_scale_002,Siderite,0.2475,0.22575,0.254875,0.3175,0.27562499999999995,0.23212500000000003,0.0,0.0036249999999999998,0.5718749999999999,-0.00737500000000002,-0.029125000000000012
stress_holdout,source_energy_scale_stress_low,ho_scale_001,Goethite,0.28125,0.297875,0.28112499999999996,0.551125,0.24325000000000002,0.22475,0.0,0.0,0.6265000000000001,0.00012500000000004174,0.016750000000000043
stress_holdout,source_energy_scale_stress_low,ho_scale_001,Hematite,0.418875,0.301875,0.39725,0.501125,0.31925000000000003,0.29312499999999997,0.0,0.0045000000000000005,0.6331249999999999,0.021625000000000005,-0.09537499999999999
stress_holdout,source_energy_scale_stress_low,ho_scale_001,Ilmenite,0.408,0.28962499999999997,0.41212499999999996,0.46837500000000004,0.35187500000000005,0.27075000000000005,0.0,0.00075,0.6385,-0.00412499999999999,-0.1225
stress_holdout,source_energy_scale_stress_low,ho_scale_001,Magnetite,0.360625,0.44675,0.33087500000000003,0.5011249999999999,0.19887500000000002,0.353375,0.0,0.016625,0.612125,0.029749999999999943,0.11587499999999995
stress_holdout,source_energy_scale_stress_low,ho_scale_001,Rutile,0.2635,0.27525,0.258,0.34175,0.28300000000000003,0.4385,0.0,0.000625,0.6299999999999999,0.005500000000000005,0.017249999999999988
stress_holdout,source_energy_scale_stress_low,ho_scale_001,Siderite,0.314875,0.20787500000000003,0.3325,0.354375,0.43762499999999993,0.218625,0.0,0.0,0.643,-0.017625000000000002,-0.12462499999999999
stress_holdout,source_energy_scale_stress_low,ho_scale_002,Goethite,0.279,0.280125,0.28125,0.542375,0.241375,0.22050000000000003,0.0,0.0,0.634125,-0.0022499999999999742,-0.0011249999999999871
stress_holdout,source_energy_scale_stress_low,ho_scale_002,Hematite,0.43999999999999995,0.311875,0.410875,0.504625,0.30737499999999995,0.2915,0.0,0.003,0.6347499999999999,0.029124999999999956,-0.09899999999999998
stress_holdout,source_energy_scale_stress_low,ho_scale_002,Ilmenite,0.40474999999999994,0.28774999999999995,0.418875,0.46087500000000003,0.342125,0.262625,0.0,0.000625,0.6391249999999999,-0.014125000000000054,-0.13112500000000005
stress_holdout,source_energy_scale_stress_low,ho_scale_002,Magnetite,0.368375,0.44237499999999996,0.324125,0.5045000000000001,0.20150000000000004,0.34575,0.0,0.014625,0.617375,0.04425000000000001,0.11824999999999997
stress_holdout,source_energy_scale_stress_low,ho_scale_002,Rutile,0.258125,0.29012499999999997,0.260375,0.355625,0.265375,0.439625,0.0,0.002125,0.629375,-0.0022500000000000298,0.029749999999999943
stress_holdout,source_energy_scale_stress_low,ho_scale_002,Siderite,0.3205,0.226,0.34862499999999996,0.357375,0.44725,0.2245,0.0,0.000375,0.6468750000000001,-0.028124999999999956,-0.12262499999999996
train,calibration_shift_train_neg,tr_scale_001,Goethite,0.272625,0.30037499999999995,0.262625,0.5897500000000001,0.23650000000000002,0.21750000000000003,0.0,0.0,0.641125,0.010000000000000009,0.03774999999999995
train,calibration_shift_train_neg,tr_scale_001,Hematite,0.483125,0.30099999999999993,0.444875,0.5305,0.334875,0.280875,0.0,0.0025,0.659,0.038250000000000006,-0.1438750000000001
train,calibration_shift_train_neg,tr_scale_001,Ilmenite,0.4271249999999999,0.270125,0.45749999999999996,0.478375,0.384375,0.24600000000000002,0.0,0.0,0.6617500000000001,-0.03037500000000004,-0.18737499999999996
train,calibration_shift_train_neg,tr_scale_001,Magnetite,0.39412499999999995,0.4985,0.358875,0.51325,0.20662500000000003,0.37175,0.0,0.016375,0.64375,0.03524999999999995,0.139625
train,calibration_shift_train_neg,tr_scale_001,Rutile,0.288875,0.29425,0.284875,0.39975000000000005,0.27374999999999994,0.48812500000000003,0.0,0.00025,0.655,0.0040000000000000036,0.009375000000000022
train,calibration_shift_train_neg,tr_scale_001,Siderite,0.32075,0.22212500000000002,0.365,0.352375,0.4846249999999999,0.20075,0.0,0.00025,0.6641250000000001,-0.04425000000000001,-0.14287499999999997
train,calibration_shift_train_neg,tr_scale_002,Goethite,0.289625,0.30237500000000006,0.280375,0.606,0.2285,0.223375,0.0,0.0,0.6575,0.009250000000000036,0.022000000000000075
train,calibration_shift_train_neg,tr_scale_002,Hematite,0.4771249999999999,0.324625,0.4625,0.520875,0.33275,0.28812499999999996,0.0,0.00425,0.6643749999999999,0.014624999999999888,-0.13787500000000003
train,calibration_shift_train_neg,tr_scale_002,Ilmenite,0.4195,0.282,0.46474999999999994,0.46087500000000003,0.381625,0.24112500000000003,0.0,0.000375,0.670125,-0.04524999999999996,-0.18274999999999997
train,calibration_shift_train_neg,tr_scale_002,Magnetite,0.40375,0.5021249999999999,0.36987499999999995,0.535,0.20850000000000002,0.374875,0.0,0.01325,0.649,0.033875000000000044,0.13224999999999998
train,calibration_shift_train_neg,tr_scale_002,Rutile,0.27675,0.29525,0.26812499999999995,0.410875,0.281,0.48187500000000005,0.0,0.000375,0.662625,0.00862500000000005,0.027125000000000066
train,calibration_shift_train_neg,tr_scale_002,Siderite,0.298125,0.21787500000000004,0.36087499999999995,0.33775,0.5231250000000001,0.19450000000000003,0.0,0.0005,0.673875,-0.06274999999999997,-0.1429999999999999
train,calibration_shift_train_neg,tr_scale_003,Goethite,0.289,0.29425,0.282625,0.6011249999999999,0.25175000000000003,0.21687500000000004,0.0,0.0,0.6501250000000001,0.006374999999999964,0.011624999999999996
train,calibration_shift_train_neg,tr_scale_003,Hematite,0.48075,0.31325,0.4726249999999999,0.5057499999999999,0.34275,0.287375,0.0,0.004375,0.663125,0.008125000000000104,-0.15937499999999993
