split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
stress_holdout,resolution_blur_stress_high,ho_hn_002,Ilmenite,0.26525,0.25649999999999995,0.27412499999999995,0.3470000000000001,0.24612499999999998,0.24849999999999994,0.0,0.002375,0.561125,-0.008874999999999966,-0.017625000000000002
stress_holdout,resolution_blur_stress_high,ho_hn_002,Magnetite,0.26325,0.25225,0.25775000000000003,0.33725,0.23712500000000003,0.26725,0.0,0.005375,0.5386249999999999,0.005499999999999949,-0.00550000000000006
stress_holdout,resolution_blur_stress_high,ho_hn_002,Rutile,0.25375,0.22225,0.24512500000000004,0.2835,0.261,0.26125,0.0,0.007875,0.554875,0.008624999999999938,-0.022875000000000034
stress_holdout,resolution_blur_stress_high,ho_hn_002,Siderite,0.25312500000000004,0.22275,0.24937499999999996,0.315,0.25387499999999996,0.239375,0.0,0.003125,0.56675,0.0037500000000000866,-0.026624999999999954
stress_holdout,source_energy_scale_stress_low,ho_hn_001,Goethite,0.27975000000000005,0.29325,0.28462499999999996,0.539125,0.24125000000000002,0.22475,0.0,0.0,0.63325,-0.004874999999999907,0.00862500000000005
stress_holdout,source_energy_scale_stress_low,ho_hn_001,Hematite,0.43625,0.32799999999999996,0.4111249999999999,0.50275,0.29837499999999995,0.297,0.0,0.005875,0.638375,0.02512500000000012,-0.08312499999999995
stress_holdout,source_energy_scale_stress_low,ho_hn_001,Ilmenite,0.4155,0.2909999999999999,0.42475,0.4623750000000001,0.3355,0.26699999999999996,0.0,0.001375,0.643875,-0.009250000000000036,-0.1337500000000001
stress_holdout,source_energy_scale_stress_low,ho_hn_001,Magnetite,0.36350000000000005,0.44499999999999995,0.32362499999999994,0.503625,0.20475000000000002,0.34487499999999993,0.0,0.0165,0.6176250000000001,0.039875000000000105,0.12137500000000001
stress_holdout,source_energy_scale_stress_low,ho_hn_001,Rutile,0.256625,0.2806249999999999,0.252625,0.344,0.2535,0.435,0.0,0.002125,0.6345000000000001,0.0040000000000000036,0.027999999999999914
stress_holdout,source_energy_scale_stress_low,ho_hn_001,Siderite,0.3017499999999999,0.21487500000000004,0.33212499999999995,0.34687499999999993,0.428125,0.23275,0.0,0.000375,0.64775,-0.03037500000000004,-0.11724999999999991
